,Institution,Country,Latitude,Longitude,Affiliation,Count,geometry
2195,A*STAR,Singapore,1.298727,103.7873828,A*STAR,23.0,POINT (103.7873828 1.298727)
2196,"University of Science and Technology of China, Tsinghua University",China,39.5822898,116.7208115,"University of Science and Technology of China, Tsinghua University",3.0,POINT (116.7208115 39.5822898)
2197,University of Sussex,United Kingdom,55.378051,-3.435973,University of Sussex,5.0,POINT (-3.435973 55.378051)
2198,Waseda University,Japan,36.204824,138.252924,Waseda University,4.0,POINT (138.252924 36.204824)
2199,Scaled Foundations,USA,37.09024,-95.712891,,1.0,POINT (-95.712891 37.09024)
2200,Sony Research,Japan,35.6675715,139.740019,Sony Research,18.0,POINT (139.740019 35.6675715)
2201,Astribot Inc,China,35.86166,104.195397,Astribot Inc,4.0,POINT (104.195397 35.86166)
2202,"Computer Science Department, Brown University",United States,41.8267718,-71.4025482,"Computer Science Department, Brown University",2.0,POINT (-71.4025482 41.8267718)
2203,Beijing Institute of Technology,China,39.9603704,116.3123886,Beijing Institute of Technology,111.0,POINT (116.3123886 39.9603704)
2204,Georgia Institute of Technology,United States,33.7783046,-84.3991657,Georgia Institute of Technology,295.0,POINT (-84.3991657 33.7783046)
2205,Uber AI Labs,USA,37.09024,-95.712891,,1.0,POINT (-95.712891 37.09024)
2206,MEGVII Technology,China,35.86166,104.195397,MEGVII Technology,6.0,POINT (104.195397 35.86166)
2207,National Research Council Canada,Canada,56.130366,-106.346771,National Research Council Canada,1.0,POINT (-106.346771 56.130366)
2208,University of the Basque Country (UPV/EHU),Spain,43.3308985,-2.9680574,University of the Basque Country (UPV/EHU),2.0,POINT (-2.9680574 43.3308985)
2209,"WeChat AI, Tencent",China,35.86166,104.195397,"WeChat AI, Tencent",2.0,POINT (104.195397 35.86166)
2210,Databricks x MosaicML,USA,37.09024,-95.712891,Databricks x MosaicML,2.0,POINT (-95.712891 37.09024)
2211,Williams College,United States,42.7128843,-73.20313949999999,Williams College,4.0,POINT (-73.20313949999999 42.7128843)
2212,"Universidade Federal de Pernambuco, Federal University of Pernambuco",Brazil,-8.0507245,-34.9508812,"Universidade Federal de Pernambuco, Federal University of Pernambuco",1.0,POINT (-34.9508812 -8.0507245)
2213,University of Mannheim,Germany,49.4831102,8.4634512,University of Mannheim,2.0,POINT (8.4634512 49.4831102)
2214,Iowa State University,United States,42.0266573,-93.6464516,Iowa State University,47.0,POINT (-93.6464516 42.0266573)
2215,Instituto de Telecomunicações,Portugal,40.63412710000001,-8.659965099999999,Instituto de Telecomunicações,1.0,POINT (-8.659965099999999 40.63412710000001)
2216,"Indian Institute of Science, Bangalore",India,13.0143902,77.56588219999999,"Indian Institute of Science, Bangalore",3.0,POINT (77.56588219999999 13.0143902)
2217,Radboud University Nijmegen,Netherlands,51.8220189,5.863818699999999,Radboud University Nijmegen,4.0,POINT (5.863818699999999 51.8220189)
2218,Aviation University of Air Force,China,43.8398304,125.3201818,Aviation University of Air Force,1.0,POINT (125.3201818 43.8398304)
2219,"Electrical Engineering & Computer Science, Massachusetts Institute of Technology",United States,42.360091,-71.09416,"Electrical Engineering & Computer Science, Massachusetts Institute of Technology",6.0,POINT (-71.09416 42.360091)
2220,Johannes Kepler University Linz,Austria,48.3372867,14.3164432,Johannes Kepler University Linz,18.0,POINT (14.3164432 48.3372867)
2221,KAIST,South Korea,36.3721427,127.36039,KAIST,59.0,POINT (127.36039 36.3721427)
2222,Singapore University of Technology and Design,Singapore,1.341258,103.9637585,Singapore University of Technology and Design,42.0,POINT (103.9637585 1.341258)
2223,NTT Research Inc.,Japan,36.204824,138.252924,NTT Research Inc.,1.0,POINT (138.252924 36.204824)
2224,Northwestern University,United States,42.0564594,-87.67526699999999,Northwestern University,90.0,POINT (-87.67526699999999 42.0564594)
2225,RISE Research Institutes of Sweden,Sweden,60.12816100000001,18.643501,RISE Research Institutes of Sweden,1.0,POINT (18.643501 60.12816100000001)
2226,University of Greenwich,United Kingdom,55.378051,-3.435973,,1.0,POINT (-3.435973 55.378051)
2227,Ridge-i,Japan,36.204824,138.252924,Ridge-i,1.0,POINT (138.252924 36.204824)
2228,inf tech,India,20.593684,78.96288,inf tech,1.0,POINT (78.96288 20.593684)
2229,University of Warsaw,Poland,52.2403463,21.0186012,University of Warsaw,16.0,POINT (21.0186012 52.2403463)
2230,Krafton Inc.,South Korea,35.907757,127.766922,Krafton Inc.,4.0,POINT (127.766922 35.907757)
2231,GlaxoSmithKlein,United Kingdom,55.378051,-3.435973,,1.0,POINT (-3.435973 55.378051)
2232,University of Hong Kong,China,22.3193039,114.1693611,University of Hong Kong,112.0,POINT (114.1693611 22.3193039)
2233,Infinigence AI,China,35.86166,104.195397,Infinigence AI,2.0,POINT (104.195397 35.86166)
2234,Insitro,USA,37.653732,-122.3936973,Insitro,1.0,POINT (-122.3936973 37.653732)
2235,University of Ioannina,Greece,39.6150212,20.8443569,University of Ioannina,2.0,POINT (20.8443569 39.6150212)
2236,EleutherAI,Greece,39.074208,21.824312,EleutherAI,18.0,POINT (21.824312 39.074208)
2237,TD Bank Group,Canada,56.130366,-106.346771,TD Bank Group,1.0,POINT (-106.346771 56.130366)
2238,beihang university,China,39.9843568,116.3446392,beihang university,1.0,POINT (116.3446392 39.9843568)
2239,Black Sesame Technologies,Singapore,1.2980841,103.7901215,Black Sesame Technologies,2.0,POINT (103.7901215 1.2980841)
2240,Anytime.AI,USA,37.09024,-95.712891,Anytime.AI,1.0,POINT (-95.712891 37.09024)
2241,Barnard College,United States,40.8095133,-73.96339689999999,Barnard College,1.0,POINT (-73.96339689999999 40.8095133)
2242,"Institute of Computer Science, Ludwig-Maximilians-Universität München",Germany,48.1509185,11.5798609,"Institute of Computer Science, Ludwig-Maximilians-Universität München",3.0,POINT (11.5798609 48.1509185)
2243,University of Alberta,Canada,53.5232189,-113.5263186,University of Alberta,116.0,POINT (-113.5263186 53.5232189)
2244,"Department of Computer Science, College of William and Mary",United States,37.2709753,-76.7162467,"Department of Computer Science, College of William and Mary",1.0,POINT (-76.7162467 37.2709753)
2245,University of Washington,United States,47.6516448,-122.3081762,University of Washington,181.0,POINT (-122.3081762 47.6516448)
2246,SenseTime,China,35.86166,104.195397,SenseTime,14.0,POINT (104.195397 35.86166)
2247,"IRISA, Université Rennes 1",France,48.1163382,-1.6397623,"IRISA, Université Rennes 1",1.0,POINT (-1.6397623 48.1163382)
2248,UIUC,USA,40.1019523,-88.2271615,UIUC,18.0,POINT (-88.2271615 40.1019523)
2249,Tencent Inc,China,35.86166,104.195397,Tencent Inc,3.0,POINT (104.195397 35.86166)
2250,"Department of Electronic Engineering, Tsinghua University",China,39.9996674,116.3264439,"Department of Electronic Engineering, Tsinghua University",5.0,POINT (116.3264439 39.9996674)
2251,Univ. of Illinois at Urbana-Champaign,United States,40.1083735,-88.2282116,Univ. of Illinois at Urbana-Champaign,6.0,POINT (-88.2282116 40.1083735)
2252,"LG Display Co., Ltd.",South Korea,35.907757,127.766922,"LG Display Co., Ltd.",1.0,POINT (127.766922 35.907757)
2253,Bosch US Research,USA,37.09024,-95.712891,Bosch US Research,1.0,POINT (-95.712891 37.09024)
2254,Vanderbilt University Medical Center,United States,36.1424343,-86.80138889999999,Vanderbilt University Medical Center,1.0,POINT (-86.80138889999999 36.1424343)
2255,Normal Computing,USA,37.09024,-95.712891,Normal Computing,1.0,POINT (-95.712891 37.09024)
2256,Universität Köln,Germany,50.9282632,6.9293608,Universität Köln,7.0,POINT (6.9293608 50.9282632)
2257,Ariel University,Israel,32.1031904,35.2077403,Ariel University,3.0,POINT (35.2077403 32.1031904)
2258,"Center for Brain Science, Harvard University",United States,42.3744368,-71.1182488,"Center for Brain Science, Harvard University",5.0,POINT (-71.1182488 42.3744368)
2259,Heriot-Watt University,Scotland,55.9095155,-3.320646,Heriot-Watt University,3.0,POINT (-3.320646 55.9095155)
2260,"Computer Laboratory, University of Cambridge",United Kingdom,52.210891,0.091732,"Computer Laboratory, University of Cambridge",1.0,POINT (0.091732 52.210891)
2261,"INSAIT, Sofia University ""St Kliment Ohridski""",Bulgaria,42.6935966,23.334946,"INSAIT, Sofia University ""St Kliment Ohridski""",1.0,POINT (23.334946 42.6935966)
2262,Meta AI,USA,37.09024,-95.712891,Meta AI,74.0,POINT (-95.712891 37.09024)
2263,OneFlow Inc.,China,35.86166,104.195397,OneFlow Inc.,1.0,POINT (104.195397 35.86166)
2264,"Pennsylvania State University, Erie",United States,42.12922409999999,-80.085059,"Pennsylvania State University, Erie",2.0,POINT (-80.085059 42.12922409999999)
2265,Mila - Québec artificial intelligence institute,Canada,45.5307147,-73.6135931,Mila - Québec artificial intelligence institute,1.0,POINT (-73.6135931 45.5307147)
2266,Helmholtz-Zentrum Dresden-Rossendorf,Germany,51.0609061,13.9492724,Helmholtz-Zentrum Dresden-Rossendorf,3.0,POINT (13.9492724 51.0609061)
2267,ENS de Lyon,France,45.7332787,4.8334497,ENS de Lyon,1.0,POINT (4.8334497 45.7332787)
2268,Lancaster University,United Kingdom,54.0103942,-2.7877294,Lancaster University,13.0,POINT (-2.7877294 54.0103942)
2269,Kumo.AI,USA,37.09024,-95.712891,Kumo.AI,1.0,POINT (-95.712891 37.09024)
2270,University of Jena,Germany,50.92943289999999,11.5896642,University of Jena,1.0,POINT (11.5896642 50.92943289999999)
2271,Samsung Advanced Institute of Technology,South Korea,37.2524154,127.0541823,Samsung Advanced Institute of Technology,2.0,POINT (127.0541823 37.2524154)
2272,Aicadium,Singaore,1.2998548,103.8454835,,1.0,POINT (103.8454835 1.2998548)
2273,SISSA/ISAS,Italy,45.6798011,13.7750631,SISSA/ISAS,3.0,POINT (13.7750631 45.6798011)
2274,ThorDrive,South Korea,35.907757,127.766922,,1.0,POINT (127.766922 35.907757)
2275,NavInfo Europe,China,35.86166,104.195397,NavInfo Europe,2.0,POINT (104.195397 35.86166)
2276,salesforce.com,United States,39.7502764,-104.9952031,salesforce.com,1.0,POINT (-104.9952031 39.7502764)
2277,University of Florida Miami,United States,25.7173947,-80.2781262,University of Florida Miami,1.0,POINT (-80.2781262 25.7173947)
2278,Step ai,USA,37.09024,-95.712891,Step ai,1.0,POINT (-95.712891 37.09024)
2279,BT Research & Network Strategy,United Kingdom,55.378051,-3.435973,BT Research & Network Strategy,1.0,POINT (-3.435973 55.378051)
2280,FAIR,Ireland,53.77975540000001,-7.3055309,FAIR,13.0,POINT (-7.3055309 53.77975540000001)
2281,Harbin Institute of Technology (Shen Zhen),China,22.586345,113.9683681,Harbin Institute of Technology (Shen Zhen),2.0,POINT (113.9683681 22.586345)
2282,Université Claude Bernard (Lyon I),France,45.7795871,4.8656025,Université Claude Bernard (Lyon I),1.0,POINT (4.8656025 45.7795871)
2283,LIP6,France,48.8467451,2.3545973,LIP6,9.0,POINT (2.3545973 48.8467451)
2284,"Tsinghua University, Tsinghua University",China,39.9996674,116.3264439,"Tsinghua University, Tsinghua University",740.0,POINT (116.3264439 39.9996674)
2285,Ruhr-Universtät Bochum,Germany,51.4468863,7.2617049,Ruhr-Universtät Bochum,9.0,POINT (7.2617049 51.4468863)
2286,Borealis AI,Canada,43.6604859,-79.3844559,Borealis AI,15.0,POINT (-79.3844559 43.6604859)
2287,Exponent Inc.,USA,33.8476883,-84.36819919999999,Exponent Inc.,1.0,POINT (-84.36819919999999 33.8476883)
2288,University of Memphis,United States,35.1187498,-89.9374928,University of Memphis,1.0,POINT (-89.9374928 35.1187498)
2289,RIKEN AIP,Japan,35.6825337,139.7746321,RIKEN AIP,13.0,POINT (139.7746321 35.6825337)
2290,Nanjing University of Aeronautics and Astronautics,China,32.0583799,118.79647,Nanjing University of Aeronautics and Astronautics,24.0,POINT (118.79647 32.0583799)
2291,Montreal Institute of Learning Algorithms,Canada,45.5307147,-73.6135931,Montreal Institute of Learning Algorithms,2.0,POINT (-73.6135931 45.5307147)
2292,Microsoft Research,USA,37.09024,-95.712891,Microsoft Research,171.0,POINT (-95.712891 37.09024)
2293,The University of Tokyo,Japan,35.7138151,139.7627372,The University of Tokyo,86.0,POINT (139.7627372 35.7138151)
2294,"MT Lab, Meitu Inc.",China,35.86166,104.195397,"MT Lab, Meitu Inc.",1.0,POINT (104.195397 35.86166)
2295,University of Melbourne,Australia,-37.7983459,144.960974,University of Melbourne,39.0,POINT (144.960974 -37.7983459)
2296,"Mila, Quebec AI institute",Canada,45.5307147,-73.6135931,"Mila, Quebec AI institute",8.0,POINT (-73.6135931 45.5307147)
2297,Waymo,USA,37.09024,-95.712891,Waymo,3.0,POINT (-95.712891 37.09024)
2298,Harbin Institute of Technology (Shenzhen),China,22.586345,113.9683681,Harbin Institute of Technology (Shenzhen),9.0,POINT (113.9683681 22.586345)
2299,Technische Universität Darmstadt,Germany,49.8748699,8.6563634,Technische Universität Darmstadt,33.0,POINT (8.6563634 49.8748699)
2300,"Beijing University of Post and Telecommunication, Tsinghua University",China,39.9996674,116.3264439,"Beijing University of Post and Telecommunication, Tsinghua University",8.0,POINT (116.3264439 39.9996674)
2301,Amazon AGI,United States,37.09024,-95.712891,Amazon AGI,2.0,POINT (-95.712891 37.09024)
2302,SalesForce.com,USA,39.7502764,-104.9952031,SalesForce.com,34.0,POINT (-104.9952031 39.7502764)
2303,UCLA Department of Statistics,United States,34.06959870000001,-118.4426181,UCLA Department of Statistics,1.0,POINT (-118.4426181 34.06959870000001)
2304,The Chinese University of Hong Kong(Shen Zhen),China,22.687845,114.209931,The Chinese University of Hong Kong(Shen Zhen),1.0,POINT (114.209931 22.687845)
2305,Maven,USA,26.5626814,-81.89475879999999,Maven,2.0,POINT (-81.89475879999999 26.5626814)
2306,MosaicML,USA,37.7832263,-122.3927897,MosaicML,5.0,POINT (-122.3927897 37.7832263)
2307,BASF,Germany,51.165691,10.451526,BASF,2.0,POINT (10.451526 51.165691)
2308,UC Berkeley,United States,37.87015100000001,-122.2594606,UC Berkeley,6.0,POINT (-122.2594606 37.87015100000001)
2309,Grabtaxi Holdings Pte Ltd,Singapore,1.277528,103.8526055,Grabtaxi Holdings Pte Ltd,2.0,POINT (103.8526055 1.277528)
2310,UNC-Chapel Hill,United States,35.9049122,-79.0469134,UNC-Chapel Hill,2.0,POINT (-79.0469134 35.9049122)
2311,CyberAgent Inc.,Japan,36.204824,138.252924,,1.0,POINT (138.252924 36.204824)
2312,"Academy of Mathematics and Systems Science, Chinese Academy of Sciences",China,39.9106327,116.3356321,"Academy of Mathematics and Systems Science, Chinese Academy of Sciences",4.0,POINT (116.3356321 39.9106327)
2313,Memorial Sloan Kettering Cancer Center,United States,37.09024,-95.712891,Memorial Sloan Kettering Cancer Center,1.0,POINT (-95.712891 37.09024)
2314,FAIR (Meta AI),USA,37.09024,-95.712891,FAIR (Meta AI),1.0,POINT (-95.712891 37.09024)
2315,University of Toronto,Canada,43.653226,-79.3831843,University of Toronto,125.0,POINT (-79.3831843 43.653226)
2316,"NTT Research, Inc.",Japan,36.204824,138.252924,"NTT Research, Inc.",2.0,POINT (138.252924 36.204824)
2317,Zhejiang University of Finance and Economics,China,30.284836,120.113367,Zhejiang University of Finance and Economics,1.0,POINT (120.113367 30.284836)
2318,Bosch Research,Germany,51.165691,10.451526,Bosch Research,3.0,POINT (10.451526 51.165691)
2319,Xi'an University of Electronic Science and Technology,China,34.2658138,108.9540936,Xi'an University of Electronic Science and Technology,16.0,POINT (108.9540936 34.2658138)
2320,ADIA,Australia,-25.274398,133.775136,ADIA,1.0,POINT (133.775136 -25.274398)
2321,University of Cambridge,United Kingdom,55.378051,-3.435973,University of Cambridge,302.0,POINT (-3.435973 55.378051)
2322,Shenzhen Technology University,China,22.5428599,114.05956,Shenzhen Technology University,1.0,POINT (114.05956 22.5428599)
2323,Deakin University,Australia,-25.274398,133.775136,Deakin University,7.0,POINT (133.775136 -25.274398)
2324,Shanghai Jiao Tong University,China,31.0252201,121.4337784,Shanghai Jiao Tong University,280.0,POINT (121.4337784 31.0252201)
2325,Ensae ParisTech,France,48.711006,2.2076467,Ensae ParisTech,6.0,POINT (2.2076467 48.711006)
2326,Huawei,China,35.86166,104.195397,Huawei,1.0,POINT (104.195397 35.86166)
2327,HHMI Janelia Research Campus,United States,37.09024,-95.712891,HHMI Janelia Research Campus,1.0,POINT (-95.712891 37.09024)
2328,Tiny Fish Inc.,United States,37.09024,-95.712891,Tiny Fish Inc.,5.0,POINT (-95.712891 37.09024)
